salary,attrition,age,department,number_of_working_hours,gender,marital_status,job_satisfaction,environment_satisfaction,education,job_role,years_since_last_promotion,relationship_satisfaction,education_field,work_shift,years_of_experience,attendance,employment_status,distance_from_home,specializations,supervisor_name,employee_name,work_location,over_time,training_since_last_year
590000,Yes,43,Cardiology,40,Female,Married,High,High,Bachelor,Doctor,1,Very High,Medicine,Night,11,90,Full-time,1.0,Sports medicine,Rachelle Snyder,Dina Mcleod,Philadelphia,Yes,3
630000,Yes,24,Neurology,40,Male,Single,Medium,Medium,Bachelor,Doctor,5,Very High,Medicine,Day,5,92,Full-time,10.0,Dermatology,Dr. Nancy Peterson,Anthony Smith,San Diego,Yes,2
896300,No,31,Oncology,40,Male,Married,Very High,Very High,Bachelor,Doctor,1,Very High,Medicine,Rotating,5,94,Full-time,2.0,Obstetrics and gynaecology,Bruce,"Burgess, Peyton",Philadelphia,No,3
874000,No,59,Radiology,40,Female,Single,Medium,High,Bachelor,Doctor,12,Very High,Medicine,Day,12,87,Full-time,10.0,Family medicine,Mr. Charles Finster,Ms. Nyla Hessel,Chicago,Yes,2
560000,No,34,Orthopedics,37,Male,Married,Very High,Low,Master,Doctor,2,Very High,Medicine,Night,4,91,Part-time,13.0,Gastroenterology,Sara Barnes,Monica Gutierrez,Pheonix,No,2
450000,No,32,Internal Medicine,53,Male,Married,Very High,Very High,Bachelor,Doctor,2,Medium,Medicine,Night,4,89,Part-time,11.0,Cardiologist,Sophia Clark,Mitchell Curtis,New York,Yes,2
750000,Yes,42,Surgery,40,Male,Married,High,Medium,Bachelor,Doctor,10,Medium,Medicine,Day,18,90,Full-time,5.0,Emergency medicine,Dr. Zbigniew Manczak,Mr. Carlos Pierson,Houston,No,6
550000,Yes,33,Pediatrics,40,Male,Single,High,High,Bachelor,Doctor,9,High,Medicine,Night,3,89,Part-time,12.0,General surgery,Dr. Ahmed,Franklin O'Brien,Los Angeles,Yes,3
360000,Yes,37,Obstetrics and Gynecology,40,Male,Married,High,Medium,Bachelor,Doctor,1,Low,Medicine,Night,13,88,Full-time,1.0,Immunology,Dr. Susan Kane,Steve Surname,Chicago,Yes,2
240000,No,43,Emergency Medicine,40,Male,Married,Low,Very High,Bachelor,Doctor,8,Medium,Medicine,Night,11,97,Full-time,11.0,Internal medicine,Janet Moreno,Julio Ketcham,Philadelphia,No,2
960000,No,47,Cardiology,36,Female,Married,Medium,Very High,Master,Doctor,2,Very High,Medicine,Day,13,92,Contract,15.0,Neurology,Ms. Patricia Cox,Mrs. Aria Bowen,Houston,No,3
480000,Yes,35,Neurology,40,Male,Married,Very High,High,PhD,Doctor,2,High,Medicine,Rotating,10,87,Full-time,11.0,Oncologist,Dr. Dina Harlow,Dr. William Keating,San Diego,No,4
770000,No,32,Oncology,40,Male,Married,Medium,Medium,PhD,Doctor,4,High,Medicine,Rotating,1,84,Full-time,16.0,Pediatrics,Dr. Wade Coston,Dr. Ibrahim Alejandro,Pheonix,No,4
890000,No,36,Radiology,35,Female,Married,Medium,High,Master,Doctor,6,Very High,Medicine,Day,10,50,Full-time,4.0,Endocrinologist,Kathy White,Laura Mccall,New York,Yes,4
523000,No,48,Orthopedics,45,Male,Married,High,Low,Bachelor,Doctor,18,Very High,Medicine,Day,27,92,Full-time,3.0,Geriatrics,Robert,Frank Parker,Los Angeles,No,3
210000,No,38,Internal Medicine,40,Male,Married,High,Very High,Bachelor,Doctor,2,Low,Medicine,Day,14,87,Full-time,11.0,Hospice and palliative medicine,Mrs. Alice Gillespie,Bryan Scott,Washington,No,3
590000,Yes,34,Surgery,40,Male,Single,Low,High,Bachelor,Doctor,2,Low,Medicine,Night,5,98,Contract,8.0,Ophthalmology,Daniel Hu,Mathew Hobson,Seattle,No,2
630000,Yes,37,Pediatrics,40,Male,Married,Very High,Low,Bachelor,Doctor,2,Low,Medicine,Rotating,6,70,Full-time,18.0,Anesthesiology,Dr. Justine Doyle,Dr. Paula Lynch,Philadelphia,No,6
896300,Yes,34,Obstetrics and Gynecology,45,Female,Married,High,Very High,Master,Doctor,1,Low,Medicine,Night,5,86,Full-time,8.0,Psychiatry,Laura Barrow,Jane Greer,Los Angeles,No,0
874000,No,47,Emergency Medicine,40,Male,Single,Low,Very High,Bachelor,Doctor,7,High,Medicine,Day,15,84,Full-time,3.0,Radiology,Michael Perez,Josephine Vazquez,Pheonix,No,3
560000,No,35,Cardiology,40,Male,Married,Very High,High,Bachelor,Doctor,1,Low,Medicine,Rotating,4,89,Full-time,1.0,Hematology,James S.,Douglas J.,Washington,No,6
450000,No,28,Neurology,40,Female,Single,Low,Very High,Bachelor,Doctor,1,Medium,Medicine,Night,3,90,Full-time,3.0,Infectious disease physician,Dr. Emma Blanchard,Lillian Schroeder,Seattle,Yes,2
750000,No,32,Oncology,40,Male,Single,Medium,Very High,Bachelor,Doctor,3,High,Medicine,Day,7,91,Full-time,6.0,Medical genetics,Matthew Edwards,James Thompson,San Diego,Yes,2
550000,No,29,Radiology,37,Male,Married,Medium,Medium,Master,Doctor,4,High,Medicine,Rotating,12,90,Part-time,24.0,Otolaryngology,Robert Bender,Suzette Falk,New York,Yes,2
360000,Yes,36,Orthopedics,37,Male,Divorced,Low,Medium,Master,Doctor,4,Very High,Medicine,Rotating,3,86,Full-time,4.0,Sports medicine,Jessica Gomez,Adele Shields,Chicago,Yes,2
240000,Yes,41,Internal Medicine,40,Female,Divorced,High,Low,Bachelor,Doctor,6,Low,Medicine,Night,12,86,Full-time,1.0,Dermatology,Mr. Kevin L. Goldberg,Sharon H. Larkin,Philadelphia,No,6
960000,Yes,37,Surgery,40,Male,Married,High,Very High,Bachelor,Doctor,1,Low,Medicine,Rotating,1,82,Full-time,3.0,Obstetrics and gynaecology,Dr. Anita Perez,Jeffrey Lowe,Los Angeles,Yes,5
480000,Yes,66,Pediatrics,40,Male,Married,Medium,High,Bachelor,Doctor,2,Low,Medicine,Day,30,83,Full-time,1.0,Family medicine,John Leonard,Sara Taylor,Seattle,No,4
770000,No,29,Obstetrics and Gynecology,40,Male,Divorced,Medium,Very High,Bachelor,Doctor,1,Low,Medicine,Day,5,87,Contract,7.0,Gastroenterology,Jane Reed,Rashid Ferguson,Houston,Yes,2
890000,Yes,38,Emergency Medicine,40,Male,Married,Low,Low,Bachelor,Doctor,10,High,Medicine,Day,1,89,Full-time,9.0,Cardiologist,Mr Ryan Shaw,Mr. Elvis Cumming,Pheonix,No,4
523000,No,29,Cardiology,40,Male,Single,High,High,Bachelor,Doctor,1,Very High,Medicine,Night,5,84,Full-time,5.0,Emergency medicine,Dr. Abdul,Dr. Abdul,Washington,Yes,3
210000,No,28,Neurology,37,Female,Married,High,Very High,Bachelor,Doctor,4,Very High,Medicine,Day,4,92,Full-time,13.0,General surgery,Mr. Jeanne Satterfield,Sarah Wong,San Diego,No,5
590000,Yes,37,Oncology,40,Male,Single,Medium,Very High,Master,Doctor,2,Low,Medicine,Day,13,96,Full-time,13.0,Immunology,William,Keith Valley,New York,No,4
630000,Yes,24,Radiology,40,Male,Single,High,High,Bachelor,Doctor,5,Medium,Medicine,Night,9,88,Part-time,9.0,Internal medicine,Dr. Phelan Schroeder,Dr. Mellisa Kohler,Chicago,No,0
896300,No,45,Orthopedics,40,Male,Married,Very High,Very High,Master,Doctor,2,Very High,Medicine,Day,10,95,Full-time,2.0,Neurology,Mary Jackson,John McGee,Seattle,No,0
874000,No,33,Internal Medicine,40,Male,Single,Very High,High,Bachelor,Doctor,2,High,Medicine,Day,10,95,Full-time,23.0,Oncologist,Todd,Laurie Sherman,San Diego,No,4
560000,No,26,Surgery,40,Male,Single,Low,High,Bachelor,Doctor,1,Very High,Medicine,Night,7,83,Full-time,20.0,Pediatrics,Sara Jensen,Adam Goldman,Los Angeles,No,2
450000,No,38,Pediatrics,41,Female,Single,High,High,Master,Doctor,8,Medium,Medicine,Night,10,96,Full-time,1.0,Endocrinologist,Lois Davis,Rachel Nielsen,Washington,Yes,3
750000,No,55,Obstetrics and Gynecology,40,Male,Divorced,Medium,High,Master,Doctor,16,Medium,Medicine,Day,17,91,Full-time,1.0,Geriatrics,Melissa Wilson,Douglas Hess,Chicago,Yes,2
550000,Yes,47,Emergency Medicine,40,Female,Single,Low,Medium,Bachelor,Doctor,5,Very High,Medicine,Night,13,90,Full-time,18.0,Hospice and palliative medicine,Sandra,Diane Bowie,Philadelphia,No,3
360000,Yes,31,Cardiology,40,Male,Divorced,Low,High,Bachelor,Doctor,2,Very High,Medicine,Rotating,1,97,Full-time,7.0,Ophthalmology,Linda Frye,Michael Harris,Pheonix,No,6
240000,No,48,Neurology,40,Male,Married,Very High,Very High,Master,Doctor,4,High,Medicine,Rotating,13,87,Full-time,4.0,Anesthesiology,Chris Koch,Matthew Rogers,New York,No,6
960000,No,30,Oncology,32,Male,Married,Low,High,PhD,Doctor,0,Very High,Medicine,Rotating,15,83,Contract,9.0,Psychiatry,Susan Moore,Lakshmi Nair,Houston,Yes,0
480000,Yes,42,Radiology,38,Female,Single,Medium,Medium,Master,Doctor,2,High,Medicine,Night,6,88,Part-time,10.0,Radiology,Dr. Adrian Vinson,Dr. Sarah Caldwell,New York,No,3
770000,No,36,Orthopedics,40,Male,Married,Low,Low,Bachelor,Doctor,2,Very High,Medicine,Day,13,89,Full-time,3.0,Hematology,"Williams, David","Rodrigues, Vidal",Chicago,No,2
890000,No,45,Internal Medicine,40,Male,Single,Very High,Very High,Bachelor,Doctor,4,High,Medicine,Night,5,96,Full-time,8.0,Infectious disease physician,Debra Burke,John Constantine,Seattle,No,2
523000,Yes,33,Surgery,40,Female,Single,Very High,High,Master,Doctor,2,Medium,Medicine,Night,9,94,Full-time,2.0,Medical genetics,Dr. Haley Mccoy,Lennon Harper,Pheonix,No,4
210000,No,46,Pediatrics,40,Male,Single,Medium,Very High,Master,Doctor,2,Medium,Medicine,Rotating,8,91,Full-time,13.0,Otolaryngology,Peter,Hilary Johns,Philadelphia,No,1
590000,No,28,Obstetrics and Gynecology,40,Male,Married,Very High,Very High,Bachelor,Doctor,8,High,Medicine,Rotating,6,88,Full-time,4.0,Sports medicine,Dr. Danielle Colon,Mr. Joseph Mills,San Diego,No,5
630000,Yes,33,Emergency Medicine,40,Female,Married,Very High,Very High,Bachelor,Doctor,3,Medium,Medicine,Night,1,91,Contract,5.0,Dermatology,Nancy,Margareth Brown,Houston,No,0
896300,Yes,28,Cardiology,40,Female,Single,Very High,Very High,Bachelor,Doctor,0,Medium,Medicine,Day,1,89,Full-time,1.0,Obstetrics and gynaecology,Kaushik Dutta,Breanna Rutledge,Chicago,No,3
874000,No,41,Neurology,40,Female,Married,High,Low,PhD,Doctor,10,High,Medicine,Day,6,91,Full-time,8.0,Family medicine,Mr. Sowmya Ganapathy,Ms. Antoinette Cain,San Diego,Yes,2
560000,Yes,53,Oncology,43,Female,Married,Medium,Very High,PhD,Doctor,4,Low,Medicine,Day,16,93,Full-time,11.0,Gastroenterology,Dr. Peter Prentice,Dr. Elaine Woollard,Los Angeles,Yes,0
450000,Yes,21,Radiology,40,Male,Single,High,Low,Bachelor,Doctor,0,High,Medicine,Day,2,91,Full-time,23.0,Cardiologist,Julie,Michael Íñiguez,Philadelphia,No,2
750000,Yes,38,Orthopedics,40,Male,Single,High,Medium,Bachelor,Doctor,1,Medium,Medicine,Night,11,91,Full-time,13.0,Emergency medicine,Barbara Morrow,Dean Cox,Houston,No,0
550000,Yes,38,Internal Medicine,40,Male,Single,High,Medium,Master,Doctor,8,Low,Medicine,Night,3,85,Full-time,2.0,General surgery,Dr. John C.,Dr. Raymond O.,Phoenix,No,1
360000,No,31,Surgery,40,Male,Married,Very High,High,Bachelor,Doctor,8,High,Medicine,Day,12,87,Full-time,9.0,Immunology,Dave,Sruthy,New York,No,3
240000,No,33,Pediatrics,40,Male,Single,High,Very High,Bachelor,Doctor,1,High,Medicine,Day,4,75,Full-time,12.0,Internal medicine,Dr. M. Srivastava,Dr. A. Manivannan,Los Angeles,Yes,0
960000,No,51,Obstetrics and Gynecology,40,Female,Married,High,Very High,Bachelor,Doctor,11,Very High,Medicine,Day,24,92,Full-time,19.0,Neurology,Jacqueline,Sondra Mccarthy,Chicago,No,2
480000,Yes,33,Emergency Medicine,40,Male,Married,Very High,High,Bachelor,Doctor,5,Very High,Medicine,Night,2,85,Contract,3.0,Oncologist,Dr. Nikolaos,Dr. Maximiliano Witt,Houston,No,2
770000,Yes,51,Cardiology,37,Male,Married,Low,High,Bachelor,Doctor,1,High,Medicine,Day,14,87,Full-time,7.0,Pediatrics,Bruce Jensen,Joseph Taylor,Phoenix,No,0
890000,No,27,Neurology,40,Male,Single,High,Very High,Bachelor,Doctor,1,Very High,Medicine,Day,2,90,Full-time,4.0,Endocrinologist,Chris,Abigail Kilmer,San Diego,Yes,3
523000,Yes,45,Oncology,40,Male,Married,Very High,Low,Master,Doctor,4,Very High,Medicine,Rotating,15,88,Full-time,4.0,Geriatrics,Dr. Christopher Paul,Dr. Caleb Satterfield,New York,Yes,2
210000,No,37,Radiology,40,Male,Married,Medium,Medium,Bachelor,Doctor,3,Medium,Medicine,Night,3,86,Full-time,15.0,Hospice and palliative medicine,Dr. Cecilia Barragan,Mr. Drake Young,Philadelphia,No,5
590000,No,27,Orthopedics,40,Male,Single,Very High,Very High,Bachelor,Doctor,1,Low,Medicine,Night,4,87,Full-time,1.0,Ophthalmology,Sandra_Santiago,Kevin_Johnson,San Diego,Yes,4
630000,No,42,Internal Medicine,40,Female,Married,High,High,Bachelor,Doctor,6,Very High,Medicine,Day,19,84,Part-time,15.0,Anesthesiology,Darlene O'Brien,Nicole Eaton,Philadelphia,Yes,2
896300,No,49,Surgery,40,Male,Married,Very High,Medium,Bachelor,Doctor,10,Low,Medicine,Rotating,10,85,Full-time,1.0,Psychiatry,Patricia McBride,Konstantinos Katsantonis,Chicago,No,2
874000,No,52,Pediatrics,40,Male,Married,Medium,High,Bachelor,Doctor,4,Low,Medicine,Day,21,77,Full-time,12.0,Radiology,Bhaskar Naidu,Bhaskar Naidu,Pheonix,Yes,3
560000,No,48,Obstetrics and Gynecology,40,Male,Married,High,High,Bachelor,Doctor,5,Medium,Medicine,Night,15,81,Full-time,6.0,Hematology,Mrs. Elly Falkner,Mr. Tadhg Saville,New York,No,2
450000,Yes,32,Emergency Medicine,40,Male,Single,High,Low,Bachelor,Doctor,6,Medium,Medicine,Rotating,1,83,Full-time,11.0,Infectious disease physician,Maria Wilder,Eleni Kunz,Houston,No,3
750000,No,39,Cardiology,40,Male,Single,High,Very High,PhD,Doctor,2,Medium,Medicine,Day,15,85,Full-time,9.0,Medical genetics,Erasmus Ockerse,Vincent Wurz,Los Angeles,Yes,3
550000,No,40,Neurology,52,Male,Married,High,Low,Bachelor,Doctor,1,Low,Medicine,Night,20,85,Full-time,1.0,Otolaryngology,Dr. Noreen Kunz,Mr. William Blair,Chicago,Yes,3
360000,No,45,Oncology,41,Male,Married,Very High,Very High,Bachelor,Doctor,4,Very High,Medicine,Rotating,2,82,Full-time,4.0,Sports medicine,Jenny Chadwick,Jessica Hartman,Philadelphia,Yes,3
240000,No,50,Radiology,40,Male,Married,High,Very High,Bachelor,Doctor,10,Very High,Medicine,Rotating,19,98,Full-time,4.0,Dermatology,Cynthia Tillman,Jessica Burleson,Houston,Yes,2
960000,No,42,Orthopedics,40,Male,Single,Very High,Low,Bachelor,Doctor,8,Very High,Medicine,Night,2,89,Full-time,9.0,Obstetrics and gynaecology,Terry B.,Phyllis M.,San Diego,No,2
480000,Yes,34,Internal Medicine,40,Male,Married,Low,High,Bachelor,Doctor,3,High,Medicine,Rotating,2,86,Full-time,2.0,Family medicine,Michael Pace,Bernard Guimond,Pheonix,No,5
770000,No,41,Surgery,40,Male,Married,Low,High,Master,Doctor,6,High,Medicine,Rotating,13,86,Full-time,5.0,Gastroenterology,Jonathan Holden,Kimberly Wise,New York,No,2
890000,Yes,21,Pediatrics,40,Male,Single,High,Low,Bachelor,Doctor,16,Low,Medicine,Night,4,86,Part-time,9.0,Cardiologist,Mr. Walter A. Burton,Anthony Burton,Los Angeles,No,6
523000,Yes,36,Obstetrics and Gynecology,40,Male,Married,Very High,High,PhD,Doctor,1,High,Medicine,Night,18,91,Full-time,12.0,Emergency medicine,John,Andrew Kelly,Washington,No,2
210000,Yes,41,Emergency Medicine,40,Male,Married,Very High,Low,Master,Doctor,1,Medium,Medicine,Night,10,90,Contract,5.0,General surgery,Megan Hunter,Ryan Cain,Seattle,No,2
590000,No,47,Cardiology,40,Female,Married,Low,High,Bachelor,Doctor,11,Very High,Medicine,Rotating,16,85,Full-time,18.0,Immunology,Dr. A. Shyam,Dr. A. Shyam,Philadelphia,No,2
630000,No,32,Neurology,40,Female,Married,Low,Medium,Bachelor,Doctor,1,Low,Medicine,Night,2,84,Contract,22.0,Internal medicine,Kevin Mayers,Jessica Doyle,Los Angeles,No,3
896300,No,49,Oncology,40,Female,Married,Low,Low,Master,Doctor,4,Low,Medicine,Day,16,86,Contract,8.0,Neurology,Ms. Paulette Gutierrez,Ms. Bettie Mills,Pheonix,No,2
874000,No,39,Radiology,40,Female,Married,Very High,High,Bachelor,Doctor,13,Low,Medicine,Day,15,90,Full-time,22.0,Oncologist,Amanda,Sylvia Mace,Washington,Yes,1
560000,No,33,Orthopedics,37,Female,Single,Very High,Very High,Master,Doctor,2,Very High,Medicine,Night,1,94,Part-time,2.0,Pediatrics,Mr Adnan,Mrs Paige,Seattle,No,3
450000,Yes,44,Internal Medicine,40,Female,Married,Low,Very High,Bachelor,Doctor,10,High,Medicine,Rotating,11,89,Part-time,2.0,Endocrinologist,John,Dr. Noelle Kelley,San Diego,Yes,3
750000,No,32,Surgery,37,Male,Married,Very High,Medium,Bachelor,Doctor,8,Very High,Medicine,Rotating,3,92,Full-time,7.0,Geriatrics,Dr. Robert Stone,Nathan Parker,New York,No,4
550000,No,59,Pediatrics,40,Male,Single,Medium,Low,Bachelor,Doctor,4,Very High,Medicine,Night,23,92,Contract,2.0,Hospice and palliative medicine,Thomas,"Sandoval, Daniel",Chicago,Yes,3
360000,No,26,Obstetrics and Gynecology,37,Male,Single,High,Medium,Bachelor,Doctor,4,Medium,Medicine,Day,2,93,Part-time,8.0,Ophthalmology,Mr. Drew Mckeon,Mr. Shane Hessel,Philadelphia,No,3
240000,No,38,Emergency Medicine,40,Male,Married,Low,Very High,Bachelor,Doctor,9,Medium,Medicine,Day,10,100,Full-time,18.0,Anesthesiology,Mrs. Carla Williams,"Johnson, Terry",Los Angeles,No,3
960000,Yes,48,Cardiology,37,Female,Married,Medium,Low,Master,Doctor,5,High,Medicine,Day,8,84,Full-time,9.0,Psychiatry,Dr. Jaclyn Horton,Cynthia Hansen,Seattle,No,3
480000,No,49,Neurology,40,Male,Married,Low,Very High,PhD,Doctor,16,High,Medicine,Day,17,87,Full-time,22.0,Radiology,John,Russell Banks,Houston,No,2
770000,No,25,Oncology,40,Male,Single,Medium,Low,Bachelor,Doctor,4,High,Medicine,Day,3,90,Full-time,3.0,Hematology,Maurice Barnes,Brian Brooks,Pheonix,No,3
890000,No,34,Radiology,40,Male,Married,Low,Medium,Bachelor,Doctor,4,Medium,Medicine,Day,6,84,Full-time,11.0,Infectious disease physician,Samantha Rogers,William Adams,Washington,No,3
523000,No,33,Orthopedics,40,Female,Married,Very High,Low,Bachelor,Doctor,0,High,Medicine,Night,1,83,Full-time,1.0,Medical genetics,Kimberly Martin,Kelly Bates,San Diego,No,2
210000,No,39,Internal Medicine,42,Female,Single,Low,High,Bachelor,Doctor,3,Low,Medicine,Rotating,3,98,Full-time,1.0,Otolaryngology,Ms. Anita Vaughn,Ms. Susan McCoy,New York,No,3
590000,No,47,Surgery,40,Male,Married,Very High,Low,Bachelor,Doctor,11,High,Medicine,Day,10,89,Full-time,3.0,Sports medicine,"Jones, Dallas",Susan Moore,Chicago,No,2
630000,No,41,Pediatrics,40,Female,Married,Low,Low,Bachelor,Doctor,11,Low,Medicine,Day,5,97,Contract,11.0,Dermatology,Doctor Carter,Dr. Kerry McCarthy,Seattle,No,2
896300,No,30,Obstetrics and Gynecology,40,Female,Married,High,High,Bachelor,Doctor,1,Low,Medicine,Day,12,96,Full-time,2.0,Obstetrics and gynaecology,Lynn Hollis,Jennifer Satterfield,San Diego,No,2
874000,No,31,Emergency Medicine,40,Male,Single,Low,Low,Bachelor,Doctor,2,Very High,Medicine,Night,1,92,Full-time,1.0,Family medicine,Peter Gibson,Stephen Broberg,Los Angeles,No,3
560000,No,37,Cardiology,40,Male,Single,High,Low,Bachelor,Doctor,9,Medium,Medicine,Night,9,89,Full-time,10.0,Gastroenterology,Mary McIntyre,Kelly Graves,Washington,No,2
450000,No,45,Neurology,40,Male,Single,High,Very High,Master,Doctor,4,High,Medicine,Day,12,86,Contract,2.0,Cardiologist,Michael Bethune,David Poe,Chicago,Yes,3
750000,Yes,37,Oncology,42,Male,Single,Very High,Very High,Master,Doctor,3,High,Medicine,Day,8,85,Part-time,10.0,Emergency medicine,Kathryn Smith,Teresa Parker,Philadelphia,No,3
550000,No,36,Radiology,37,Male,Married,Medium,Very High,Bachelor,Doctor,11,Low,Medicine,Day,5,94,Full-time,13.0,General surgery,Stephanie Davis,Jayden Mason,Pheonix,No,2
360000,No,42,Orthopedics,42,Male,Married,High,Medium,Bachelor,Doctor,7,Low,Medicine,Night,18,91,Full-time,11.0,Immunology,Dr. Hossam Youssef,Dr. Lara Barnes,New York,Yes,5
240000,No,33,Internal Medicine,40,Male,Single,High,High,Master,Doctor,1,High,Medicine,Day,9,85,Full-time,5.0,Internal medicine,Juan Torres,Juan Torres,Houston,No,2
960000,Yes,28,Surgery,44,Male,Married,Very High,Low,Bachelor,Doctor,1,Low,Medicine,Day,6,90,Full-time,12.0,Neurology,Michael Bard,Glenn Foster,New York,No,5
480000,Yes,36,Pediatrics,40,Male,Divorced,Very High,Low,Bachelor,Doctor,3,Low,Medicine,Night,5,89,Full-time,1.0,Oncologist,Cynthia,Daniel Ivy,Chicago,No,1
770000,Yes,37,Obstetrics and Gynecology,40,Male,Single,Low,Low,Bachelor,Doctor,1,Medium,Medicine,Rotating,11,92,Full-time,11.0,Pediatrics,Mrs. Jada Breeden,Mr. Amos Cole,Seattle,Yes,2
890000,No,42,Emergency Medicine,40,Male,Married,Medium,High,Master,Doctor,4,Low,Medicine,Rotating,18,87,Full-time,15.0,Endocrinologist,Mario Fletcher,Gabriella Wade,Pheonix,No,2
523000,Yes,38,Cardiology,40,Male,Married,Low,Medium,Master,Doctor,6,Medium,Medicine,Day,3,85,Full-time,11.0,Geriatrics,Michael Ayala,Aaron Kuhn,Philadelphia,Yes,2
210000,No,40,Neurology,40,Male,Married,Medium,Very High,Bachelor,Doctor,1,Very High,Medicine,Day,9,87,Full-time,16.0,Hospice and palliative medicine,Dr. Mark,Mr. Bernard Paul,San Diego,No,3
590000,Yes,30,Oncology,40,Male,Single,Very High,Medium,PhD,Doctor,0,High,Medicine,Night,9,91,Full-time,4.0,Ophthalmology,Rachel Bates,Mohammad Reza Sobhani,Houston,Yes,2
630000,Yes,37,Radiology,45,Male,Married,Very High,Medium,Bachelor,Doctor,5,Very High,Medicine,Day,6,87,Full-time,3.0,Anesthesiology,Lewis White,Bradley Greene,Chicago,Yes,4
896300,No,36,Orthopedics,40,Male,Married,Low,High,Bachelor,Doctor,7,Low,Medicine,Day,8,85,Full-time,11.0,Psychiatry,Dr. Lydia Lockhart,Mr. Dale Burch,San Diego,No,3
874000,No,39,Internal Medicine,40,Female,Divorced,High,Low,Master,Doctor,10,Very High,Medicine,Day,14,95,Full-time,8.0,Radiology,Katherine Mead,Katherine Mead,Los Angeles,No,0
560000,Yes,42,Surgery,40,Male,Married,Medium,Very High,PhD,Doctor,8,High,Medicine,Night,2,93,Full-time,18.0,Hematology,Karolina Mabry,Dr. Giselle Villagrana,Philadelphia,No,5
450000,Yes,39,Pediatrics,40,Male,Married,Low,Very High,Bachelor,Doctor,2,Very High,Medicine,Day,15,93,Full-time,8.0,Infectious disease physician,Abbas Khan,Eddie Anderson,Houston,No,4
750000,Yes,39,Obstetrics and Gynecology,40,Female,Married,High,High,Master,Doctor,3,Very High,Medicine,Night,4,90,Full-time,3.0,Medical genetics,Mr. Philip Galloway,Ms. Tina Salinas,Phoenix,No,5
550000,No,32,Emergency Medicine,37,Male,Single,Medium,Very High,Bachelor,Doctor,4,Medium,Medicine,Rotating,1,95,Full-time,1.0,Otolaryngology,Stephen Campbell,Tedrick Tisdale,New York,No,2
360000,No,29,Cardiology,40,Male,Single,High,Low,Bachelor,Doctor,1,Medium,Medicine,Night,5,90,Full-time,3.0,Sports medicine,Katie Hart,Rachel Carroll,Los Angeles,No,0
